StatusDate,Amount,StatusTime,location,state,city,zip,Y,X,zipA,monthn,year,day,compid,id
09Feb2017,104,0:58:00,546,IN,Lake Station,46405,41.56853,-87.270213,-87.270213-41.56853,2,2017,9,2,497
02Feb2017,189,4:50:00,546,IN,Lake Station,46405,41.56853,-87.270213,-87.270213-41.56853,2,2017,2,2,497
02Feb2017,226,11:26:00,546,IN,Lake Station,46405,41.56853,-87.270213,-87.270213-41.56853,2,2017,2,2,497
02Feb2017,216,19:41:00,546,IN,Lake Station,46405,41.56853,-87.270213,-87.270213-41.56853,2,2017,2,2,497
03Feb2017,113,1:47:00,546,IN,Lake Station,46405,41.56853,-87.270213,-87.270213-41.56853,2,2017,3,2,497
21Jun2017,273,22:47:41,546,IN,Lake Station,46405,41.56853,-87.270213,-87.270213-41.56853,6,2017,21,2,497
26Jun2017,221,23:13:46,546,IN,Lake Station,46405,41.56853,-87.270213,-87.270213-41.56853,6,2017,26,2,497
26Jun2017,209,23:26:57,546,IN,Lake Station,46405,41.56853,-87.270213,-87.270213-41.56853,6,2017,26,2,497
13Jun2017,148,22:03:53,546,IN,Lake Station,46405,41.56853,-87.270213,-87.270213-41.56853,6,2017,13,2,497
26Feb2018,78,17:32:00,551,TX,Cisco,76437,32.387328,-98.981735,-98.981735-32.387328,2,2018,26,2,501
13Aug2017,162,22:37:00,554,TX,George West,78022,28.328968,-98.118165,-98.118165-28.328968,8,2017,13,2,504
08Sep2017,86,0:51:00,555,PA,Milton,17847,41.014839,-76.846934,-76.846934-41.014839,9,2017,8,2,505
27Feb2017,63,4:26:00,559,TX,Big Spring,79720,32.51461,-101.57574,-101.57574-32.51461,2,2017,27,2,508
22Apr2017,43,19:51:00,568,TX,Von Ormy,78073,29.254866,-98.613495,-98.613495-29.254866,4,2017,22,2,509
15Apr2017,193,21:43:00,576,MN,Northfield,55057,44.445033,-93.181524,-93.181524-44.445033,4,2017,15,2,514
21Jul2017,157,15:07:00,599,SD,Murdo,57559,43.958192,-100.699101,-100.699101-43.958192,7,2017,21,2,529
11May2017,86,22:07:00,599,SD,Murdo,57559,43.958192,-100.699101,-100.699101-43.958192,5,2017,11,2,529
15Oct2017,66,17:55:00,601,AL,McCalla,35111,33.268815,-87.144228,-87.144228-33.268815,10,2017,15,2,530
08Oct2017,57,9:25:00,601,AL,McCalla,35111,33.268815,-87.144228,-87.144228-33.268815,10,2017,8,2,530
06Nov2017,122,11:58:00,601,AL,McCalla,35111,33.268815,-87.144228,-87.144228-33.268815,11,2017,6,2,530
11Nov2017,104,10:43:00,601,AL,McCalla,35111,33.268815,-87.144228,-87.144228-33.268815,11,2017,11,2,530
17Dec2017,59,0:36:00,601,AL,McCalla,35111,33.268815,-87.144228,-87.144228-33.268815,12,2017,17,2,530
08Mar2018,45,9:03:00,603,AL,Dothan,36301,31.19982,-85.41768,-85.41768-31.19982,3,2018,8,2,532
14Mar2018,150,4:21:04,605,AR,Russellville,72801,35.282948,-93.138428,-93.138428-35.282948,3,2018,14,2,534
03Mar2018,195,2:04:00,605,AR,Russellville,72801,35.282948,-93.138428,-93.138428-35.282948,3,2018,3,2,534
19Apr2017,156,3:27:53,605,AR,Russellville,72801,35.282948,-93.138428,-93.138428-35.282948,4,2017,19,2,534
10Dec2017,166,18:56:00,606,AR,Texarkana,71854,33.436576,-94.019848,-94.019848-33.436576,12,2017,10,2,535
20Feb2017,236,7:53:00,606,AR,Texarkana,71854,33.436576,-94.019848,-94.019848-33.436576,2,2017,20,2,535
18Nov2017,161,0:22:00,608,AZ,Ehrenberg,85334,33.620992,-114.496847,-114.496847-33.620992,11,2017,18,2,537
18Nov2017,18,0:25:00,608,AZ,Ehrenberg,85334,33.620992,-114.496847,-114.496847-33.620992,11,2017,18,2,537
18Nov2017,220,0:42:00,608,AZ,Ehrenberg,85334,33.620992,-114.496847,-114.496847-33.620992,11,2017,18,2,537
23Nov2017,675,10:30:00,608,AZ,Ehrenberg,85334,33.620992,-114.496847,-114.496847-33.620992,11,2017,23,2,537
02Dec2017,418,17:54:19,608,AZ,Ehrenberg,85334,33.620992,-114.496847,-114.496847-33.620992,12,2017,2,2,537
14Mar2017,378,21:40:00,608,AZ,Ehrenberg,85334,33.620992,-114.496847,-114.496847-33.620992,3,2017,14,2,537
29Oct2017,343,17:44:00,609,AZ,Eloy,85231,32.75583,-111.55417,-111.55417-32.75583,10,2017,29,2,538
19Jul2017,165,23:03:59,618,CA,Ripon,95366,37.778832,-121.124563,-121.124563-37.778832,7,2017,19,2,546
16Dec2017,149,11:04:00,619,CO,Aurora,80011,39.74165,-104.791421,-104.791421-39.74165,12,2017,16,2,547
18Aug2017,146,9:40:53,621,CO,Limon,80828,39.261367,-103.688061,-103.688061-39.261367,8,2017,18,2,549
18Aug2017,122,12:56:21,621,CO,Limon,80828,39.261367,-103.688061,-103.688061-39.261367,8,2017,18,2,549
02Sep2017,43,17:41:38,623,FL,Quincy,32343,30.487891,-84.462951,-84.462951-30.487891,9,2017,2,2,551
02Oct2017,51,23:45:00,623,FL,Quincy,32343,30.487891,-84.462951,-84.462951-30.487891,10,2017,2,2,551
05Dec2017,59,7:56:00,623,FL,Quincy,32343,30.487891,-84.462951,-84.462951-30.487891,12,2017,5,2,551
09Dec2017,52,20:40:00,623,FL,Quincy,32343,30.487891,-84.462951,-84.462951-30.487891,12,2017,9,2,551
14Jan2018,63,11:11:34,623,FL,Quincy,32343,30.487891,-84.462951,-84.462951-30.487891,1,2018,14,2,551
14Jan2018,44,11:39:06,623,FL,Quincy,32343,30.487891,-84.462951,-84.462951-30.487891,1,2018,14,2,551
28Jan2018,114,12:36:00,623,FL,Quincy,32343,30.487891,-84.462951,-84.462951-30.487891,1,2018,28,2,551
01Feb2018,78,14:30:00,623,FL,Quincy,32343,30.487891,-84.462951,-84.462951-30.487891,2,2018,1,2,551
01Feb2018,47,15:20:00,623,FL,Quincy,32343,30.487891,-84.462951,-84.462951-30.487891,2,2018,1,2,551
01Feb2018,38,15:35:00,623,FL,Quincy,32343,30.487891,-84.462951,-84.462951-30.487891,2,2018,1,2,551
01Feb2018,52,20:02:00,623,FL,Quincy,32343,30.487891,-84.462951,-84.462951-30.487891,2,2018,1,2,551
01Feb2018,38,20:35:00,623,FL,Quincy,32343,30.487891,-84.462951,-84.462951-30.487891,2,2018,1,2,551
12Nov2017,331,9:29:00,626,FL,St Augustine,32086,29.759403,-81.30397,-81.30397-29.759403,11,2017,12,2,554
12Nov2017,223,9:51:00,626,FL,St Augustine,32086,29.759403,-81.30397,-81.30397-29.759403,11,2017,12,2,554
14Nov2017,127,20:09:56,626,FL,St Augustine,32086,29.759403,-81.30397,-81.30397-29.759403,11,2017,14,2,554
14Nov2017,54,20:34:52,626,FL,St Augustine,32086,29.759403,-81.30397,-81.30397-29.759403,11,2017,14,2,554
14Nov2017,40,19:30:16,626,FL,St Augustine,32086,29.759403,-81.30397,-81.30397-29.759403,11,2017,14,2,554
15Dec2017,84,1:34:00,626,FL,St Augustine,32086,29.759403,-81.30397,-81.30397-29.759403,12,2017,15,2,554
15Dec2017,121,1:54:00,626,FL,St Augustine,32086,29.759403,-81.30397,-81.30397-29.759403,12,2017,15,2,554
18Jan2018,128,2:55:00,626,FL,St Augustine,32086,29.759403,-81.30397,-81.30397-29.759403,1,2018,18,2,554
18Jan2018,11,3:03:00,626,FL,St Augustine,32086,29.759403,-81.30397,-81.30397-29.759403,1,2018,18,2,554
18Jan2018,38,3:09:00,626,FL,St Augustine,32086,29.759403,-81.30397,-81.30397-29.759403,1,2018,18,2,554
18Jan2018,36,3:15:00,626,FL,St Augustine,32086,29.759403,-81.30397,-81.30397-29.759403,1,2018,18,2,554
02Dec2017,39,1:03:02,627,GA,Brunswick,31523,31.174003,-81.501377,-81.501377-31.174003,12,2017,2,2,555
02Jul2017,341,3:04:57,628,GA,Carnesville,30521,34.383201,-83.286493,-83.286493-34.383201,7,2017,2,2,556
04Mar2017,225,19:44:00,628,GA,Carnesville,30521,34.383201,-83.286493,-83.286493-34.383201,3,2017,4,2,556
08Apr2017,308,23:15:00,628,GA,Carnesville,30521,34.383201,-83.286493,-83.286493-34.383201,4,2017,8,2,556
29Mar2018,102,19:34:00,632,GA,Resaca,30735,34.593674,-84.928381,-84.928381-34.593674,3,2018,29,2,559
19Nov2017,216,10:06:47,632,GA,Resaca,30735,34.593674,-84.928381,-84.928381-34.593674,11,2017,19,2,559
29Nov2017,147,19:51:40,632,GA,Resaca,30735,34.593674,-84.928381,-84.928381-34.593674,11,2017,29,2,559
08Jul2017,164,16:14:16,632,GA,Resaca,30735,34.593674,-84.928381,-84.928381-34.593674,7,2017,8,2,559
12Apr2017,221,23:33:00,632,GA,Resaca,30735,34.593674,-84.928381,-84.928381-34.593674,4,2017,12,2,559
26Apr2017,247,23:17:44,632,GA,Resaca,30735,34.593674,-84.928381,-84.928381-34.593674,4,2017,26,2,559
09Jun2017,706,2:16:00,632,GA,Resaca,30735,34.593674,-84.928381,-84.928381-34.593674,6,2017,9,2,559
02Apr2017,138,15:20:00,633,GA,Union Point,30669,33.64458,-83.085879,-83.085879-33.64458,4,2017,2,2,560
29May2017,59,19:18:00,634,GA,Temple,30179,33.808273,-85.018501,-85.018501-33.808273,5,2017,29,2,561
30May2017,81,7:07:00,634,GA,Temple,30179,33.808273,-85.018501,-85.018501-33.808273,5,2017,30,2,561
30May2017,52,7:25:00,634,GA,Temple,30179,33.808273,-85.018501,-85.018501-33.808273,5,2017,30,2,561
30May2017,41,9:34:00,634,GA,Temple,30179,33.808273,-85.018501,-85.018501-33.808273,5,2017,30,2,561
30May2017,101,11:50:00,634,GA,Temple,30179,33.808273,-85.018501,-85.018501-33.808273,5,2017,30,2,561
30May2017,31,13:12:00,634,GA,Temple,30179,33.808273,-85.018501,-85.018501-33.808273,5,2017,30,2,561
30May2017,194,14:21:00,634,GA,Temple,30179,33.808273,-85.018501,-85.018501-33.808273,5,2017,30,2,561
30May2017,29,15:30:00,634,GA,Temple,30179,33.808273,-85.018501,-85.018501-33.808273,5,2017,30,2,561
30May2017,98,17:06:00,634,GA,Temple,30179,33.808273,-85.018501,-85.018501-33.808273,5,2017,30,2,561
30May2017,66,18:57:00,634,GA,Temple,30179,33.808273,-85.018501,-85.018501-33.808273,5,2017,30,2,561
30May2017,106,19:45:00,634,GA,Temple,30179,33.808273,-85.018501,-85.018501-33.808273,5,2017,30,2,561
30May2017,38,21:02:00,634,GA,Temple,30179,33.808273,-85.018501,-85.018501-33.808273,5,2017,30,2,561
30May2017,43,21:39:00,634,GA,Temple,30179,33.808273,-85.018501,-85.018501-33.808273,5,2017,30,2,561
31May2017,64,6:44:00,634,GA,Temple,30179,33.808273,-85.018501,-85.018501-33.808273,5,2017,31,2,561
31May2017,52,7:02:00,634,GA,Temple,30179,33.808273,-85.018501,-85.018501-33.808273,5,2017,31,2,561
22Apr2017,124,4:46:00,639,ID,Post Falls,83854,47.74092,-116.9448,-116.9448-47.74092,4,2017,22,2,565
16Dec2017,284,2:56:00,642,IL,Alorton,62207,38.6103,-90.15618,-90.15618-38.6103,12,2017,16,2,568
29Apr2017,520,0:01:00,642,IL,Alorton,62207,38.6103,-90.15618,-90.15618-38.6103,4,2017,29,2,568
24Oct2017,135,22:22:00,643,IL,Effingham,62401,39.12264,-88.58796,-88.58796-39.12264,10,2017,24,2,569
24Oct2017,400,23:12:00,643,IL,Effingham,62401,39.12264,-88.58796,-88.58796-39.12264,10,2017,24,2,569
25Oct2017,165,23:13:00,643,IL,Effingham,62401,39.12264,-88.58796,-88.58796-39.12264,10,2017,25,2,569
25Oct2017,68,23:20:00,643,IL,Effingham,62401,39.12264,-88.58796,-88.58796-39.12264,10,2017,25,2,569
19Aug2017,139,23:35:42,643,IL,Effingham,62401,39.12264,-88.58796,-88.58796-39.12264,8,2017,19,2,569
24Jan2017,171,0:16:00,644,IL,LaSalle,61301,41.35563,-89.094865,-89.094865-41.35563,1,2017,24,2,570
05Jan2017,197,21:17:00,646,IL,South Beloit,61080,42.47718,-88.97166,-88.97166-42.47718,1,2017,5,2,572
15May2017,220,10:30:00,647,IN,Haubstadt,47639,38.1846,-87.62592,-87.62592-38.1846,5,2017,15,2,573
09Feb2018,159,10:47:00,650,IN,Lake Station,46405,41.56853,-87.270213,-87.270213-41.56853,2,2018,9,2,575
28Feb2018,113,9:01:10,650,IN,Lake Station,46405,41.56853,-87.270213,-87.270213-41.56853,2,2018,28,2,575
30Mar2018,130,18:30:00,652,IN,Lebanon,46052,40.051603,-86.470531,-86.470531-40.051603,3,2018,30,2,576
16Feb2017,205,0:15:00,664,KY,Walton,41094,38.884714,-84.634472,-84.634472-38.884714,2,2017,16,2,587
09Jun2017,57,21:54:00,664,KY,Walton,41094,38.884714,-84.634472,-84.634472-38.884714,6,2017,9,2,587
25Mar2017,140,4:56:00,667,MI,Grand Ledge,48837,42.741897,-84.743758,-84.743758-42.741897,3,2017,25,2,590
15Jan2018,77,0:16:00,674,MO,Warrenton,63383,38.77122,-91.22436,-91.22436-38.77122,1,2018,15,2,596
20Nov2017,11,5:04:00,675,MO,Wayland,63472,40.397041,-91.582082,-91.582082-40.397041,11,2017,20,2,597
20Nov2017,46,6:12:00,675,MO,Wayland,63472,40.397041,-91.582082,-91.582082-40.397041,11,2017,20,2,597
20Nov2017,31,6:56:00,675,MO,Wayland,63472,40.397041,-91.582082,-91.582082-40.397041,11,2017,20,2,597
20Nov2017,50,7:07:00,675,MO,Wayland,63472,40.397041,-91.582082,-91.582082-40.397041,11,2017,20,2,597
20Nov2017,65,8:16:00,675,MO,Wayland,63472,40.397041,-91.582082,-91.582082-40.397041,11,2017,20,2,597
20Nov2017,64,9:39:00,675,MO,Wayland,63472,40.397041,-91.582082,-91.582082-40.397041,11,2017,20,2,597
20Nov2017,222,10:06:00,675,MO,Wayland,63472,40.397041,-91.582082,-91.582082-40.397041,11,2017,20,2,597
13Feb2018,102,19:09:00,676,MS,Gulfport,39503,30.4731,-89.15382,-89.15382-30.4731,2,2018,13,2,598
14Feb2018,44,8:50:00,677,MS,Olive Branch,38654,34.950007,-89.862634,-89.862634-34.950007,2,2018,14,2,599
07Sep2017,97,0:15:00,678,MS,Pearl,39208,32.27172,-90.10494,-90.10494-32.27172,9,2017,7,2,600
07Sep2017,119,0:34:04,678,MS,Pearl,39208,32.27172,-90.10494,-90.10494-32.27172,9,2017,7,2,600
27Sep2017,92,13:10:00,678,MS,Pearl,39208,32.27172,-90.10494,-90.10494-32.27172,9,2017,27,2,600
07Oct2017,102,1:01:00,678,MS,Pearl,39208,32.27172,-90.10494,-90.10494-32.27172,10,2017,7,2,600
07Oct2017,97,10:13:00,678,MS,Pearl,39208,32.27172,-90.10494,-90.10494-32.27172,10,2017,7,2,600
13Oct2017,108,22:39:18,678,MS,Pearl,39208,32.27172,-90.10494,-90.10494-32.27172,10,2017,13,2,600
01Nov2017,128,19:54:00,678,MS,Pearl,39208,32.27172,-90.10494,-90.10494-32.27172,11,2017,1,2,600
04Nov2017,101,15:24:22,678,MS,Pearl,39208,32.27172,-90.10494,-90.10494-32.27172,11,2017,4,2,600
06Nov2017,149,23:49:00,678,MS,Pearl,39208,32.27172,-90.10494,-90.10494-32.27172,11,2017,6,2,600
02Jul2017,99,19:39:17,678,MS,Pearl,39208,32.27172,-90.10494,-90.10494-32.27172,7,2017,2,2,600
20Jul2017,93,21:08:00,678,MS,Pearl,39208,32.27172,-90.10494,-90.10494-32.27172,7,2017,20,2,600
30May2017,105,1:32:00,678,MS,Pearl,39208,32.27172,-90.10494,-90.10494-32.27172,5,2017,30,2,600
30May2017,51,16:15:00,678,MS,Pearl,39208,32.27172,-90.10494,-90.10494-32.27172,5,2017,30,2,600
23Sep2017,189,13:57:00,687,NE,No. Platte,69101,41.133414,-100.771684,-100.771684-41.133414,9,2017,23,2,606
28Sep2017,216,19:45:53,687,NE,No. Platte,69101,41.133414,-100.771684,-100.771684-41.133414,9,2017,28,2,606
30Sep2017,142,0:41:00,687,NE,No. Platte,69101,41.133414,-100.771684,-100.771684-41.133414,9,2017,30,2,606
24Nov2017,108,10:03:00,687,NE,No. Platte,69101,41.133414,-100.771684,-100.771684-41.133414,11,2017,24,2,606
15Jan2018,189,0:00:00,687,NE,No. Platte,69101,41.133414,-100.771684,-100.771684-41.133414,1,2018,15,2,606
13Jan2017,460,22:18:32,687,NE,No. Platte,69101,41.133414,-100.771684,-100.771684-41.133414,1,2017,13,2,606
23Jan2017,355,0:43:00,687,NE,No. Platte,69101,41.133414,-100.771684,-100.771684-41.133414,1,2017,23,2,606
20Apr2017,212,22:33:00,687,NE,No. Platte,69101,41.133414,-100.771684,-100.771684-41.133414,4,2017,20,2,606
07Jan2018,108,20:25:11,689,NM,Albuquerque,87105,35.043217,-106.694148,-106.694148-35.043217,1,2018,7,2,608
01Jan2017,122,6:46:00,690,NM,Lordsburg,88045,32.347258,-108.708739,-108.708739-32.347258,1,2017,1,2,609
18Apr2017,232,12:44:00,690,NM,Lordsburg,88045,32.347258,-108.708739,-108.708739-32.347258,4,2017,18,2,609
11Dec2017,258,22:42:09,695,OH,Beaverdam,45808,40.830818,-83.969324,-83.969324-40.830818,12,2017,11,2,614
23Feb2018,48,20:56:00,6955,NC,Haw River,27258,36.061861,-79.339937,-79.339937-36.061861,2,2018,23,2,615
02Jul2017,82,6:28:59,696,OH,Berkshire,43074,40.269436,-82.843951,-82.843951-40.269436,7,2017,2,2,616
15Mar2017,155,10:35:00,696,OH,Berkshire,43074,40.269436,-82.843951,-82.843951-40.269436,3,2017,15,2,616
16Mar2017,47,18:41:00,696,OH,Berkshire,43074,40.269436,-82.843951,-82.843951-40.269436,3,2017,16,2,616
16Mar2017,33,19:58:00,696,OH,Berkshire,43074,40.269436,-82.843951,-82.843951-40.269436,3,2017,16,2,616
30Apr2017,120,4:38:00,699,OH,Millersport,43046,39.89895,-82.526218,-82.526218-39.89895,4,2017,30,2,620
13Nov2017,9,6:21:02,6990,NC,Kenly,27542,35.590858,-78.122283,-78.122283-35.590858,11,2017,13,2,621
13Nov2017,12,8:44:22,6990,NC,Kenly,27542,35.590858,-78.122283,-78.122283-35.590858,11,2017,13,2,621
13Nov2017,79,16:22:52,6990,NC,Kenly,27542,35.590858,-78.122283,-78.122283-35.590858,11,2017,13,2,621
13Nov2017,17,16:43:02,6990,NC,Kenly,27542,35.590858,-78.122283,-78.122283-35.590858,11,2017,13,2,621
13Nov2017,112,17:44:02,6990,NC,Kenly,27542,35.590858,-78.122283,-78.122283-35.590858,11,2017,13,2,621
13Nov2017,86,18:41:32,6990,NC,Kenly,27542,35.590858,-78.122283,-78.122283-35.590858,11,2017,13,2,621
13Nov2017,16,19:50:52,6990,NC,Kenly,27542,35.590858,-78.122283,-78.122283-35.590858,11,2017,13,2,621
13Nov2017,104,21:08:12,6990,NC,Kenly,27542,35.590858,-78.122283,-78.122283-35.590858,11,2017,13,2,621
13Nov2017,47,21:56:42,6990,NC,Kenly,27542,35.590858,-78.122283,-78.122283-35.590858,11,2017,13,2,621
02Mar2017,116,0:22:00,6990,NC,Kenly,27542,35.590858,-78.122283,-78.122283-35.590858,3,2017,2,2,621
05Feb2018,99,0:00:00,701,OK,Ardmore,73401,34.33249,-97.33532,-97.33532-34.33249,2,2018,5,2,624
15Jun2017,323,21:20:00,703,OK,Oklahoma City,73128,35.451515,-97.620639,-97.620639-35.451515,6,2017,15,2,626
25Aug2017,222,10:14:00,704,OK,Edmond,73013,35.622482,-97.470627,-97.470627-35.622482,8,2017,25,2,627
29Aug2017,239,10:28:00,706,OK,Tulsa,74116,36.172746,-95.841579,-95.841579-36.172746,8,2017,29,2,629
01Aug2017,101,5:40:00,707,PA,Brookville,15825,41.1741,-79.0674,-79.0674-41.1741,8,2017,1,2,630
01Aug2017,80,8:10:00,707,PA,Brookville,15825,41.1741,-79.0674,-79.0674-41.1741,8,2017,1,2,630
01Aug2017,148,23:52:00,707,PA,Brookville,15825,41.1741,-79.0674,-79.0674-41.1741,8,2017,1,2,630
21Jul2017,195,15:59:00,707,PA,Brookville,15825,41.1741,-79.0674,-79.0674-41.1741,7,2017,21,2,630
21Jul2017,104,17:54:00,707,PA,Brookville,15825,41.1741,-79.0674,-79.0674-41.1741,7,2017,21,2,630
22Jul2017,139,7:47:00,707,PA,Brookville,15825,41.1741,-79.0674,-79.0674-41.1741,7,2017,22,2,630
22Jul2017,100,12:11:00,707,PA,Brookville,15825,41.1741,-79.0674,-79.0674-41.1741,7,2017,22,2,630
22Jul2017,136,15:40:00,707,PA,Brookville,15825,41.1741,-79.0674,-79.0674-41.1741,7,2017,22,2,630
24Jul2017,114,9:40:00,707,PA,Brookville,15825,41.1741,-79.0674,-79.0674-41.1741,7,2017,24,2,630
25Jul2017,94,10:45:00,707,PA,Brookville,15825,41.1741,-79.0674,-79.0674-41.1741,7,2017,25,2,630
21Nov2017,129,14:16:00,708,PA,Carlisle,17013,40.203056,-77.313611,-77.313611-40.203056,11,2017,21,2,631
27Jun2017,116,17:53:00,710,PA,New Milford,18834,41.873819,-75.726137,-75.726137-41.873819,6,2017,27,2,633
05May2017,37,11:30:00,717,MO,Villa Ridge,63089,38.463535,-90.874188,-90.874188-38.463535,5,2017,5,2,640
05May2017,35,17:23:00,717,MO,Villa Ridge,63089,38.463535,-90.874188,-90.874188-38.463535,5,2017,5,2,640
06May2017,26,16:56:00,717,MO,Villa Ridge,63089,38.463535,-90.874188,-90.874188-38.463535,5,2017,6,2,640
07May2017,45,8:30:00,717,MO,Villa Ridge,63089,38.463535,-90.874188,-90.874188-38.463535,5,2017,7,2,640
10Dec2017,100,16:46:00,720,TN,Fairview,37062,35.970047,-87.127121,-87.127121-35.970047,12,2017,10,2,643
10Jan2017,115,9:37:00,720,TN,Fairview,37062,35.970047,-87.127121,-87.127121-35.970047,1,2017,10,2,643
14Mar2018,200,7:33:43,722,TN,Knoxville,37932,35.920159,-84.174433,-84.174433-35.920159,3,2018,14,2,645
15Dec2017,42,21:20:00,722,TN,Knoxville,37932,35.920159,-84.174433,-84.174433-35.920159,12,2017,15,2,645
15Dec2017,23,12:57:00,722,TN,Knoxville,37932,35.920159,-84.174433,-84.174433-35.920159,12,2017,15,2,645
15Dec2017,69,15:55:00,722,TN,Knoxville,37932,35.920159,-84.174433,-84.174433-35.920159,12,2017,15,2,645
21Feb2018,33,13:53:53,722,TN,Knoxville,37932,35.920159,-84.174433,-84.174433-35.920159,2,2018,21,2,645
24Sep2017,183,10:17:00,724,TX,Anthony,79821,31.970939,-106.597447,-106.597447-31.970939,9,2017,24,2,647
11Oct2017,141,8:56:00,724,TX,Anthony,79821,31.970939,-106.597447,-106.597447-31.970939,10,2017,11,2,647
11Oct2017,217,9:16:00,724,TX,Anthony,79821,31.970939,-106.597447,-106.597447-31.970939,10,2017,11,2,647
14Oct2017,252,12:24:49,724,TX,Anthony,79821,31.970939,-106.597447,-106.597447-31.970939,10,2017,14,2,647
19Oct2017,68,2:04:00,724,TX,Anthony,79821,31.970939,-106.597447,-106.597447-31.970939,10,2017,19,2,647
19Oct2017,221,8:42:00,724,TX,Anthony,79821,31.970939,-106.597447,-106.597447-31.970939,10,2017,19,2,647
18Nov2017,35,11:30:00,724,TX,Anthony,79821,31.970939,-106.597447,-106.597447-31.970939,11,2017,18,2,647
18Nov2017,66,11:36:00,724,TX,Anthony,79821,31.970939,-106.597447,-106.597447-31.970939,11,2017,18,2,647
18Nov2017,150,11:43:00,724,TX,Anthony,79821,31.970939,-106.597447,-106.597447-31.970939,11,2017,18,2,647
18Nov2017,99,11:52:00,724,TX,Anthony,79821,31.970939,-106.597447,-106.597447-31.970939,11,2017,18,2,647
18Nov2017,189,12:06:00,724,TX,Anthony,79821,31.970939,-106.597447,-106.597447-31.970939,11,2017,18,2,647
18Nov2017,75,12:12:00,724,TX,Anthony,79821,31.970939,-106.597447,-106.597447-31.970939,11,2017,18,2,647
23Nov2017,84,9:01:15,724,TX,Anthony,79821,31.970939,-106.597447,-106.597447-31.970939,11,2017,23,2,647
30Nov2017,318,17:14:00,724,TX,Anthony,79821,31.970939,-106.597447,-106.597447-31.970939,11,2017,30,2,647
02Dec2017,370,12:03:29,724,TX,Anthony,79821,31.970939,-106.597447,-106.597447-31.970939,12,2017,2,2,647
03Dec2017,143,9:35:41,724,TX,Anthony,79821,31.970939,-106.597447,-106.597447-31.970939,12,2017,3,2,647
09Dec2017,134,17:48:00,724,TX,Anthony,79821,31.970939,-106.597447,-106.597447-31.970939,12,2017,9,2,647
13Dec2017,187,2:18:21,724,TX,Anthony,79821,31.970939,-106.597447,-106.597447-31.970939,12,2017,13,2,647
26Aug2017,290,21:22:00,724,TX,Anthony,79821,31.970939,-106.597447,-106.597447-31.970939,8,2017,26,2,647
20Jun2017,95,20:08:00,724,TX,Anthony,79821,31.970939,-106.597447,-106.597447-31.970939,6,2017,20,2,647
21Jun2017,138,10:45:05,724,TX,Anthony,79821,31.970939,-106.597447,-106.597447-31.970939,6,2017,21,2,647
03Nov2017,347,17:20:17,725,TX,Baytown,77521,29.795863,-94.973054,-94.973054-29.795863,11,2017,3,2,648
28Dec2017,52,12:07:57,725,TX,Baytown,77521,29.795863,-94.973054,-94.973054-29.795863,12,2017,28,2,648
05Mar2018,66,18:48:00,725,TX,Baytown,77521,29.795863,-94.973054,-94.973054-29.795863,3,2018,5,2,648
29Apr2017,411,15:26:00,725,TX,Baytown,77521,29.795863,-94.973054,-94.973054-29.795863,4,2017,29,2,648
23Apr2017,557,9:05:44,725,TX,Baytown,77521,29.795863,-94.973054,-94.973054-29.795863,4,2017,23,2,648
24Apr2017,158,21:38:00,725,TX,Baytown,77521,29.795863,-94.973054,-94.973054-29.795863,4,2017,24,2,648
07May2017,335,12:28:00,725,TX,Baytown,77521,29.795863,-94.973054,-94.973054-29.795863,5,2017,7,2,648
07May2017,174,17:57:00,725,TX,Baytown,77521,29.795863,-94.973054,-94.973054-29.795863,5,2017,7,2,648
07May2017,179,18:35:00,725,TX,Baytown,77521,29.795863,-94.973054,-94.973054-29.795863,5,2017,7,2,648
09May2017,142,5:37:00,725,TX,Baytown,77521,29.795863,-94.973054,-94.973054-29.795863,5,2017,9,2,648
10May2017,292,0:12:00,725,TX,Baytown,77521,29.795863,-94.973054,-94.973054-29.795863,5,2017,10,2,648
10Sep2017,133,22:00:25,728,TX,El Paso,79927,31.65522,-106.22826,-106.22826-31.65522,9,2017,10,2,651
11Sep2017,22,6:25:00,728,TX,El Paso,79927,31.65522,-106.22826,-106.22826-31.65522,9,2017,11,2,651
11Sep2017,62,7:33:00,728,TX,El Paso,79927,31.65522,-106.22826,-106.22826-31.65522,9,2017,11,2,651
11Sep2017,84,9:19:00,728,TX,El Paso,79927,31.65522,-106.22826,-106.22826-31.65522,9,2017,11,2,651
20Feb2017,79,18:14:00,729,TX,Houston,77090,30.011863,-95.446521,-95.446521-30.011863,2,2017,20,2,652
10Apr2017,65,18:24:00,729,TX,Houston,77090,30.011863,-95.446521,-95.446521-30.011863,4,2017,10,2,652
27Apr2017,313,11:07:00,730,TX,Laredo,78045,27.594073,-99.51285,-99.51285-27.594073,4,2017,27,2,653
10Aug2017,255,19:12:00,730,TX,Laredo,78045,27.594073,-99.51285,-99.51285-27.594073,8,2017,10,2,653
26Jan2017,144,23:29:00,730,TX,Laredo,78045,27.594073,-99.51285,-99.51285-27.594073,1,2017,26,2,653
30Jan2017,288,20:57:00,730,TX,Laredo,78045,27.594073,-99.51285,-99.51285-27.594073,1,2017,30,2,653
14Feb2017,231,7:56:00,730,TX,Laredo,78045,27.594073,-99.51285,-99.51285-27.594073,2,2017,14,2,653
14Feb2017,310,8:40:00,730,TX,Laredo,78045,27.594073,-99.51285,-99.51285-27.594073,2,2017,14,2,653
